"node_id","label","node_type","layer","source_table","source_id","description","instrument","article","sector","implementation_domain","actor_type","government_level","normative_hierarchy","anchoring_level","gap_type","confidence_level","review_status","notes"
"IHR-OBL-014","IHR Annex 1A, par.6 (assessment) — Core capacity — national level assessment and notification","ihr2005_obligation","international_normative_layer","ihr_2005_obligations","IHR-OBL-014","At the national level: capacity to assess all reports of urgent events within 48 hours; to notify WHO immediately throug…","IHR 2005","Annex 1A, par.6 (assessment)","","CC2 – NFP; CC3 – Surveillance; CC4 – Response","","","","","","","","CC Workbook CC3 (Level 2) specifies that all reports of urgent events be assessed within 48 hours; NFP must respond to 1…"
"IHR-OBL-015","IHR Annex 1A, par.6 (response) — Core capacity — national level public health response","ihr2005_obligation","international_normative_layer","ihr_2005_obligations","IHR-OBL-015","At the national level: capacity to determine control measures; provide specialized staff, laboratory analysis, and logis…","IHR 2005","Annex 1A, par.6 (response)","","CC4 – Response; CC5 – Preparedness; CC2 – Coordination; CC8 – Laboratory","","","","","","","","CC Workbook CC4 specifies: RRTs deployable within 48 hours; national IPC policy; antimicrobial resistance monitoring; co…"
"DOM_CC2___COORDINATION","CC2 – Coordination","implementation_domain","analytical_assessment_layer","ihr_2005_obligations","IHR-OBL-015","","","","","CC2 – Coordination","","","","","","","",""
"IHR-OBL-016","IHR Annex 1B, par.1 — Core capacity — designated PoE baseline (at all times)","ihr2005_obligation","international_normative_layer","ihr_2005_obligations","IHR-OBL-016","At all times, designated airports, ports, and ground crossings shall have capacity to: provide access to appropriate med…","IHR 2005","Annex 1B, par.1","","PoE – Points of entry; CC4 – Response","","","","","","","","CC Workbook PoE section specifies distinct indicators for airports, seaports, and ground crossings; 'at all times' requi…"
"IHR-OBL-017","IHR Annex 1B, par.2 — Core capacity — designated PoE PHEIC response","ihr2005_obligation","international_normative_layer","ihr_2005_obligations","IHR-OBL-017","For events that may constitute a PHEIC, designated PoE shall have capacity to: establish and maintain a public health em…","IHR 2005","Annex 1B, par.2","","PoE; CC4 – Response; CC5 – Preparedness","","","","","","","","Closely linked to Arts. 20, 21, 22; CC Workbook PoE indicators include functional contingency plans, isolation facilitie…"
"IHR-OBL-018","IHR Art. 19 — General obligations at points of entry","ihr2005_obligation","international_normative_layer","ihr_2005_obligations","IHR-OBL-018","Each State Party shall ensure Annex 1 capacities for designated PoE are developed within the Art. 5/13 timeframe; identi…","IHR 2005","Art. 19","","PoE; CC2 – Coordination; CC1 – National legislation","","","","","","","","Art. 19(b) requires identification of competent authority at each designated PoE specifically — not merely a generic nat…"
"IHR-OBL-019","IHR Art. 20(1) — Airports and ports — designation","ihr2005_obligation","international_normative_layer","ihr_2005_obligations","IHR-OBL-019","States Parties shall designate the airports and ports that shall develop the core capacity requirements provided in Anne…","IHR 2005","Art. 20(1)","","PoE; CC1 – Legislation, policy and financing","","","","","","","","CC Workbook PoE indicators distinguish between airports, seaports, and ground crossings with distinct capacity profiles;…"
"DOM_CC1___LEGISLATION","CC1 – Legislation","implementation_domain","analytical_assessment_layer","ihr_2005_obligations","IHR-OBL-019","","","","","CC1 – Legislation","","","","","","","",""
"IHR-OBL-020","IHR Art. 20(2) — Airports and ports — Ship Sanitation Certificates","ihr2005_obligation","international_normative_layer","ihr_2005_obligations","IHR-OBL-020","States Parties shall ensure Ship Sanitation Control Exemption Certificates and Ship Sanitation Control Certificates are …","IHR 2005","Art. 20(2)","","PoE; CC4 – Response","","","","","","","","Certificates must conform to Annex 3 model format; validity is 6 months with a possible 1-month extension per Art. 39; A…"
"IHR-OBL-021","IHR Art. 20(3) — Airports and ports — notification of authorized ports to WHO","ihr2005_obligation","international_normative_layer","ihr_2005_obligations","IHR-OBL-021","Each State Party shall send WHO a list of ports authorized to issue Ship Sanitation Certificates and inform WHO of any c…","IHR 2005","Art. 20(3)","","PoE; CC2 – Coordination","","","","","","","","Primarily an administrative and procedural obligation; WHO publishes the resulting list publicly; uncertainty on the pro…"
"IHR-OBL-022","IHR Art. 21 — Ground crossings — designation and bilateral agreements","ihr2005_obligation","international_normative_layer","ihr_2005_obligations","IHR-OBL-022","A State Party may designate ground crossings that shall develop Annex 1 capacities; States Parties sharing common border…","IHR 2005","Art. 21","","PoE; CC2 – Coordination; CC1 – Legislation","","","","","","","","'Should consider' is a soft obligation; CC Workbook CC3 (Level 3) lists arrangements with neighbouring countries to shar…"
"IHR-OBL-023","IHR Art. 22(1) — Role of competent authorities at PoE","ihr2005_obligation","international_normative_layer","ihr_2005_obligations","IHR-OBL-023","Competent authorities shall: monitor arrivals and departures for contamination; maintain sanitary conditions at PoE faci…","IHR 2005","Art. 22(1)","","PoE; CC4 – Response; CC2 – Coordination","","","","","","","","Art. 22(1)(h) requires 'effective contingency arrangements' implying tested and operationally capable arrangements; Art.…"
"IHR-OBL-024","IHR Art. 23(3) — Health measures on arrival and departure — informed consent","ihr2005_obligation","international_normative_layer","ihr_2005_obligations","IHR-OBL-024","No medical examination, vaccination, prophylaxis, or health measure under these Regulations shall be carried out on trav…","IHR 2005","Art. 23(3)","","Rights protection; CC4 – Response; PoE","","","","","","","","Exceptions under Art. 31(2) require imminent public health risk and least invasive measures; the provision explicitly co…"
"DOM_RIGHTS_PROTECTION","Rights Protection","implementation_domain","analytical_assessment_layer","ihr_2005_obligations","IHR-OBL-024","","","","","Rights Protection","","","","","","","",""
"IHR-OBL-025","IHR Art. 23(4) — Health measures on arrival and departure — vaccination risk information","ihr2005_obligation","international_normative_layer","ihr_2005_obligations","IHR-OBL-025","Travellers to be vaccinated or offered prophylaxis pursuant to these Regulations, or their parents or guardians, shall b…","IHR 2005","Art. 23(4)","","Rights protection; CC6 – Risk communication","","","","","","","","'In accordance with the law and international obligations of the State Party' implies a national floor of protection; un…"
"IHR-OBL-026","IHR Art. 24(1) — Conveyance operators — obligations","ihr2005_obligation","international_normative_layer","ihr_2005_obligations","IHR-OBL-026","States Parties shall take all practicable measures to ensure conveyance operators comply with WHO-recommended health mea…","IHR 2005","Art. 24(1)","","PoE; CC4 – Response; CC1 – Legislation","","","","","","","","'All practicable measures' qualifier limits the absolute scope; Annex 4 provides specific provisions for conveyances; An…"
"IHR-OBL-027","IHR Art. 27(1) — Affected conveyances — health measures","ihr2005_obligation","international_normative_layer","ihr_2005_obligations","IHR-OBL-027","If clinical signs or evidence of a public health risk are found on board a conveyance, the competent authority may disin…","IHR 2005","Art. 27(1)","","PoE; CC4 – Response","","","","","","","","Art. 27(2) provides an alternative where the competent authority lacks capacity — notification to the next PoE is requir…"
"IHR-OBL-028","IHR Art. 30 — Travellers under public health observation","ihr2005_obligation","international_normative_layer","ihr_2005_obligations","IHR-OBL-028","A suspect traveller placed under public health observation on arrival may continue an international voyage if not posing…","IHR 2005","Art. 30","","PoE; CC4 – Response; Rights protection","","","","","","","","Public health observation is less restrictive than quarantine; the mechanism presupposes inter-State or inter-PoE commun…"
"IHR-OBL-029","IHR Art. 31(1) — Health measures relating to entry — prohibition on invasive entry conditions","ihr2005_obligation","international_normative_layer","ihr_2005_obligations","IHR-OBL-029","Invasive medical examination, vaccination, or other prophylaxis shall not be required as a condition of entry of any tra…","IHR 2005","Art. 31(1)","","Rights protection; PoE; CC1 – Legislation","","","","","","","","The four exceptions are cumulative and alternative (Art. 31(1)(a)-(d)); tension with Art. 43 (additional measures) must …"
"IHR-OBL-030","IHR Art. 31(2) — Health measures relating to entry — compulsory measures in exceptional circumstances","ihr2005_obligation","international_normative_layer","ihr_2005_obligations","IHR-OBL-030","If a traveller refuses examination or documentation requirements and there is evidence of an imminent public health risk…","IHR 2005","Art. 31(2)","","Rights protection; CC4 – Response; PoE","","","","","","","","Must be read conjunctively with Art. 32 (dignity) and Art. 42 (non-discrimination); uncertainty on what constitutes 'imm…"
"IHR-OBL-031","IHR Art. 32 — Treatment of travellers","ihr2005_obligation","international_normative_layer","ihr_2005_obligations","IHR-OBL-031","States Parties shall treat travellers subject to health measures with respect for their dignity, human rights, and funda…","IHR 2005","Art. 32","","Rights protection; PoE; CC4 – Response","","","","","","","","This provision is unusually detailed for an international health instrument and reflects a rights-based approach to publ…"
"IHR-OBL-032","IHR Art. 35 — General rule — no additional health documents in international traffic","ihr2005_obligation","international_normative_layer","ihr_2005_obligations","IHR-OBL-032","No health documents other than those provided for under the IHR or in WHO recommendations shall be required in internati…","IHR 2005","Art. 35","","Rights protection; PoE; CC1 – Legislation","","","","","","","","Exceptions are specific and limited; uncertainty on whether existing domestic health document requirements for diseases …"
"IHR-OBL-033","IHR Art. 36 — Certificates of vaccination or other prophylaxis","ihr2005_obligation","international_normative_layer","ihr_2005_obligations","IHR-OBL-033","Vaccines and prophylaxis administered pursuant to IHR shall conform to Annex 6 (and Annex 7 for specific diseases); a tr…","IHR 2005","Art. 36","","PoE; Rights protection; CC4 – Response","","","","","","","","Annex 7 currently covers yellow fever; uncertainty on whether domestic vaccination record and certificate systems confor…"
"IHR-OBL-034","IHR Art. 37 — Maritime Declaration of Health","ihr2005_obligation","international_normative_layer","ihr_2005_obligations","IHR-OBL-034","The master of a ship shall complete and deliver a Maritime Declaration of Health conforming to Annex 8 on arrival at the…","IHR 2005","Art. 37","","PoE; CC3 – Surveillance","","","","","","","","Art. 37(4) gives State Parties discretion to waive MDH submission generally or apply it selectively; uncertainty on whet…"
